nets_0.99.1.h5,net_148,79.360,0.200000,8.238998,-151.863398,-18.432265,0.425128057538+0j,-0.561965211027+0j,-1.02587105169+0j
nets_0.99.1.h5,net_149,25.600,0.149760,12.264610,2.094939,0.170812,0.315482123511+0.795500181986j,0.315482123511-0.795500181986j,0.304792153501+0j
nets_0.99.1.h5,net_15,81.760,0.200000,1.792194,-691.699435,-385.951151,1.2301755824+0j,-0.736891011733+0j,0.301188757823+0j
nets_0.99.1.h5,net_150,46.240,0.139200,12.248459,1.939297,0.158330,-0.913699304053+0j,0.65610187009+0j,0.403878736037+0j
nets_0.99.1.h5,net_151,82.880,0.200000,1.098909,-2480.623660,-2257.350783,1.09819505849+0j,-0.207123683859+0j,-0.698467861923+0j
nets_0.99.1.h5,net_152,81.280,0.200000,4.126955,-1145.459171,-277.555513,-1.04078416772+0j,0.23192065606+0.419615213615j,0.23192065606-0.419615213615j
nets_0.99.1.h5,net_153,12.960,0.074880,12.284112,2.289651,0.186391,-0.416999454928+0j,0.795003840179+0.582670176017j,0.795003840179-0.582670176017j
nets_0.99.1.h5,net_154,84.320,0.099200,10.970747,-15.612465,-1.423100,-1.01775880434+0j,0.873484963366+0j,0.0667918304911+0j
nets_0.99.1.h5,net_155,47.840,0.142400,10.992118,-19.912866,-1.811559,0.923687708111+0j,-0.231080833545+0j,0.0704865623263+0j
nets_0.99.1.h5,net_156,82.080,0.200000,1.007638,-8.958146,-8.890243,0.909335912041+0j,-1.3339623436+0j,-0.448368670358+0j
nets_0.99.1.h5,net_157,81.280,0.200000,1.442526,-1263.228233,-875.705826,-0.265939398027+0j,0.00147046148227+1.2317917944j,0.00147046148227-1.2317917944j
nets_0.99.1.h5,net_158,34.720,0.117120,12.181277,1.229825,0.100960,-0.00363113701544+0j,-0.82057990125+0.229572485868j,-0.82057990125-0.229572485868j
nets_0.99.1.h5,net_159,71.520,0.111040,12.125379,0.679994,0.056080,-0.263873814845+0j,0.947692584011+0.0257217399923j,0.947692584011-0.0257217399923j
nets_0.99.1.h5,net_16,81.280,0.200000,1.000000,-2499.000000,-2499.000000,1.57355358671+0j,0.210272576071+0.144206982233j,0.210272576071-0.144206982233j
nets_0.99.1.h5,net_160,83.680,0.200000,1.000000,-2499.000000,-2499.000000,1.69813641908+0j,-0.216082915146+0j,-0.648172197538+0j
nets_0.99.1.h5,net_161,84.000,0.200000,1.000000,-2499.000000,-2499.000000,-1.07267059573+0j,-0.175358819183+0j,0.332617045476+0j
nets_0.99.1.h5,net_162,40.320,0.152640,12.214203,1.581836,0.129508,0.608516969094+0j,0.159890921969+0j,-0.689471871895+0j
nets_0.99.1.h5,net_163,80.320,0.200000,1.007638,-3.975254,-3.945122,-1.3410415031+0j,0.445291466949+0j,1.06955506649+0j
nets_0.99.1.h5,net_164,39.360,0.127680,12.205440,1.465998,0.120110,0.930476483479+0j,-0.2999442166+0.30674956226j,-0.2999442166-0.30674956226j
nets_0.99.1.h5,net_165,82.400,0.105920,12.279312,2.245816,0.182894,-0.907224805096+0j,0.863020103861+0j,1.06220489624+0j
nets_0.99.1.h5,net_166,40.480,0.133760,12.148698,0.838557,0.069024,-0.801136392466+0j,0.426577027521+0.0831719414609j,0.426577027521-0.0831719414609j
nets_0.99.1.h5,net_167,43.840,0.163520,11.876268,-2.597061,-0.218677,0.791527299812+0j,0.10458807816+0j,-0.339377726522+0j
nets_0.99.1.h5,net_168,13.760,0.072000,12.277712,2.229870,0.181619,-0.188170090268+0.937374127715j,-0.188170090268-0.937374127715j,0.693515401305+0j
nets_0.99.1.h5,net_169,81.280,0.200000,1.027499,-2501.785510,-2434.829916,-0.289346159952+0j,1.23151644004+0j,0.388661038011+0j
nets_0.99.1.h5,net_17,21.120,0.056640,12.283312,2.280879,0.185689,-0.83466800003+0.18742926976j,-0.83466800003-0.18742926976j,0.954675924711+0j
nets_0.99.1.h5,net_170,82.400,0.200000,4.773124,-908.518565,-190.340430,-1.05274871079+0j,-0.44451673605+0j,-0.128602879917+0j
nets_0.99.1.h5,net_171,80.480,0.200000,1.000000,-2499.000000,-2499.000000,-0.958092995976+0j,1.64993256855+0j,0.507421798221+0j
nets_0.99.1.h5,net_172,30.400,0.089280,12.282112,2.266920,0.184571,0.695039914409+0j,-0.657243108786+0.671937250229j,-0.657243108786-0.671937250229j
nets_0.99.1.h5,net_173,82.080,0.200000,1.046309,-2503.807738,-2392.991125,-1.19810864254+0j,-0.228854231969+0j,1.12777868987+0j
nets_0.99.1.h5,net_174,19.200,0.102080,12.275410,2.204570,0.179592,-0.162560511659+0j,0.882845551304+0.16610073427j,0.882845551304-0.16610073427j
nets_0.99.1.h5,net_175,81.440,0.139520,7.252590,-251.471405,-34.673323,0.138858629709+1.04541489004j,0.138858629709-1.04541489004j,-0.424162808983+0j
nets_0.99.1.h5,net_176,80.640,0.200000,1.000000,-2499.000000,-2499.000000,1.19527466168+0j,0.60838967659+0j,-0.571298354797+0j
nets_0.99.1.h5,net_177,33.600,0.143680,12.225856,1.705206,0.139475,0.488680895312+0.780016262328j,0.488680895312-0.780016262328j,0.0813672276218+0j
nets_0.99.1.h5,net_178,66.400,0.200320,11.683100,-8.684438,-0.743333,-0.0931485891186+0.423892778213j,-0.0931485891186-0.423892778213j,0.159652761938+0j
nets_0.99.1.h5,net_179,82.400,0.200000,1.000000,-2499.000000,-2499.000000,-1.13115130153+0j,0.251948652154+0.287885533287j,0.251948652154-0.287885533287j
nets_0.99.1.h5,net_18,50.720,0.152320,12.282912,2.275692,0.185273,0.91502842975+0j,-0.515310263053+0.597260584283j,-0.515310263053-0.597260584283j
nets_0.99.1.h5,net_180,59.200,0.198720,11.920843,-3.165449,-0.265539,0.052396795085+0.247915863068j,0.052396795085-0.247915863068j,-0.63196075111+0j
nets_0.99.1.h5,net_181,56.000,0.189440,12.076467,-0.125870,-0.010423,0.645964404469+0j,0.265213549718+0j,-0.357993852154+0j
nets_0.99.1.h5,net_182,58.400,0.188160,12.234032,1.764200,0.144204,-0.657815662652+0j,0.391355353319+0.238423773672j,0.391355353319-0.238423773672j
nets_0.99.1.h5,net_183,80.000,0.130560,1.002546,-2498.719985,-2492.374340,-1.06715760136+0j,0.618770947715+0.431464465274j,0.618770947715-0.431464465274j
nets_0.99.1.h5,net_184,35.520,0.136320,12.278112,2.228657,0.181515,0.662090212225+0j,-0.532869567936+0j,-0.810502980053+0j
nets_0.99.1.h5,net_185,83.040,0.200000,1.000000,-2499.000000,-2499.000000,-1.18565341073+0j,0.321541140108+0j,1.633645408+0j
nets_0.99.1.h5,net_186,47.840,0.146240,11.964174,-2.017220,-0.168605,0.135818000928+0.060139686915j,0.135818000928-0.060139686915j,-0.91693399915+0j
